id,path,split,species_src,species_tgt,label,gen_family,seed,ref_id,source
flickr_wild_000431,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_000431.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_002201,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_002201.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_001479,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_001479.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_002403,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_002403.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_003606,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_003606.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_002965,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_002965.jpg,train,wild,wild,real,none,,,afhq
pixabay_wild_000943,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/pixabay_wild_000943.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_002590,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_002590.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_001214,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_001214.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_003821,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_003821.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_000473,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_000473.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_000995,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_000995.jpg,train,wild,wild,real,none,,,afhq
pixabay_wild_000519,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/pixabay_wild_000519.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_001560,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_001560.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_000546,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_000546.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_001849,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_001849.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_002629,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_002629.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_003828,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_003828.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_001307,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_001307.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_003333,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_003333.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_000266,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_000266.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_001316,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_001316.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_003412,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_003412.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_000979,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_000979.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_000775,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_000775.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_001271,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_001271.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_001840,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_001840.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_002685,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_002685.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_001326,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_001326.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_003222,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_003222.jpg,train,wild,wild,real,none,,,afhq
pixabay_wild_000820,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/pixabay_wild_000820.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_000260,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_000260.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_002645,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_002645.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_003457,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_003457.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_000602,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_000602.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_001158,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_001158.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_002001,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_002001.jpg,train,wild,wild,real,none,,,afhq
pixabay_wild_000916,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/pixabay_wild_000916.jpg,train,wild,wild,real,none,,,afhq
pixabay_wild_000780,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/pixabay_wild_000780.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_000977,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_000977.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_003515,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_003515.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_001963,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_001963.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_002626,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_002626.jpg,train,wild,wild,real,none,,,afhq
pixabay_wild_000285,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/pixabay_wild_000285.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_001371,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_001371.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_001696,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_001696.jpg,train,wild,wild,real,none,,,afhq
pixabay_wild_000045,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/pixabay_wild_000045.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_002589,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_002589.jpg,train,wild,wild,real,none,,,afhq
pixabay_wild_000436,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/pixabay_wild_000436.jpg,train,wild,wild,real,none,,,afhq
pixabay_wild_000634,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/pixabay_wild_000634.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_000823,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_000823.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_002331,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_002331.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_001322,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_001322.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_003940,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_003940.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_000997,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_000997.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_002450,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_002450.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_000430,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_000430.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_002113,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_002113.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_003096,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_003096.jpg,train,wild,wild,real,none,,,afhq
pixabay_wild_001249,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/pixabay_wild_001249.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_001390,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_001390.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_002034,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_002034.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_000961,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_000961.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_001046,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_001046.jpg,train,wild,wild,real,none,,,afhq
pixabay_wild_001086,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/pixabay_wild_001086.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_002838,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_002838.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_001029,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_001029.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_002737,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_002737.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_001311,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_001311.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_001525,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_001525.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_002723,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_002723.jpg,train,wild,wild,real,none,,,afhq
pixabay_wild_000707,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/pixabay_wild_000707.jpg,train,wild,wild,real,none,,,afhq
pixabay_wild_000593,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/pixabay_wild_000593.jpg,train,wild,wild,real,none,,,afhq
pixabay_wild_000850,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/pixabay_wild_000850.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_000742,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_000742.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_000975,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_000975.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_002464,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_002464.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_001574,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_001574.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_002568,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_002568.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_001812,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_001812.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_002244,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_002244.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_000787,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_000787.jpg,train,wild,wild,real,none,,,afhq
pixabay_wild_000628,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/pixabay_wild_000628.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_002070,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_002070.jpg,train,wild,wild,real,none,,,afhq
pixabay_wild_000120,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/pixabay_wild_000120.jpg,train,wild,wild,real,none,,,afhq
pixabay_wild_000612,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/pixabay_wild_000612.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_003552,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_003552.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_000146,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_000146.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_003400,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_003400.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_002148,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_002148.jpg,train,wild,wild,real,none,,,afhq
pixabay_wild_000373,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/pixabay_wild_000373.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_001127,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_001127.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_003621,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_003621.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_003839,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_003839.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_001993,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_001993.jpg,train,wild,wild,real,none,,,afhq
pixabay_wild_000138,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/pixabay_wild_000138.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_002559,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_002559.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_001932,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_001932.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_003575,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_003575.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_003860,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_003860.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_001854,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_001854.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_002756,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_002756.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_002677,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_002677.jpg,train,wild,wild,real,none,,,afhq
pixabay_wild_000463,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/pixabay_wild_000463.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_002080,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_002080.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_001739,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_001739.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_003373,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_003373.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_000447,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_000447.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_002222,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_002222.jpg,train,wild,wild,real,none,,,afhq
pixabay_wild_001113,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/pixabay_wild_001113.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_000229,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_000229.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_003221,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_003221.jpg,train,wild,wild,real,none,,,afhq
pixabay_wild_000193,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/pixabay_wild_000193.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_002356,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_002356.jpg,train,wild,wild,real,none,,,afhq
pixabay_wild_000239,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/pixabay_wild_000239.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_000822,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_000822.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_002298,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_002298.jpg,train,wild,wild,real,none,,,afhq
pixabay_wild_000792,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/pixabay_wild_000792.jpg,train,wild,wild,real,none,,,afhq
pixabay_wild_001012,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/pixabay_wild_001012.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_003266,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_003266.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_001267,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_001267.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_002555,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_002555.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_003934,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_003934.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_003129,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_003129.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_000873,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_000873.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_003760,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_003760.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_002884,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_002884.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_001917,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_001917.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_003410,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_003410.jpg,train,wild,wild,real,none,,,afhq
pixabay_wild_000676,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/pixabay_wild_000676.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_000706,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_000706.jpg,train,wild,wild,real,none,,,afhq
pixabay_wild_000591,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/pixabay_wild_000591.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_002865,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_002865.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_003225,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_003225.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_001499,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_001499.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_000899,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_000899.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_002876,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_002876.jpg,train,wild,wild,real,none,,,afhq
pixabay_wild_000714,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/pixabay_wild_000714.jpg,train,wild,wild,real,none,,,afhq
pixabay_wild_001039,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/pixabay_wild_001039.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_001970,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_001970.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_002316,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_002316.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_001441,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_001441.jpg,train,wild,wild,real,none,,,afhq
pixabay_wild_000561,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/pixabay_wild_000561.jpg,train,wild,wild,real,none,,,afhq
pixabay_wild_000272,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/pixabay_wild_000272.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_000828,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_000828.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_001756,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_001756.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_003101,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_003101.jpg,train,wild,wild,real,none,,,afhq
flickr_wild_000802,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/wild/flickr_wild_000802.jpg,train,wild,wild,real,none,,,afhq
